Time,Bus 1003,Bus 1004,Bus 1005,Bus 1006,Bus 1007,Bus 1008,Bus 1009,Bus 1010,Bus 1011,Bus 1012,Bus 1013,Bus 1014,Bus 1015,Bus 1016,Bus 1017
2017-06-14 17:00:19.755,12.68559376973152,14.584887240006859,2.3556005400898368,6.148611582327111,1.6280328596262288,6.552536331502419,13.935729773055114,3.5365667404249654,2.597340798876736,5.839471575000521,2.2522471989443864,0.9063663192597816,1.3015085109084576,5.170012358477411,3.060861901730746
2017-06-14 18:00:19.760,10.230277719966624,8.28036225560992,1.408959701073815,0.8003760947488997,2.136699914189338,6.417097273874836,18.35491852959957,4.9303438686537975,2.4866634238677268,7.8665653622859875,3.346306436410829,0.5940195894335861,0.9286571685414756,5.85838400448238,3.5245324205416657
2017-06-14 19:00:19.765,9.682182983451218,11.499758987812559,1.2616750357254722,0.8988691339611311,1.134154133901852,4.441610629034247,16.66428603068464,2.619766638969861,4.524783501004162,8.05306322095446,2.233189133174251,1.4445388037668907,1.192342712446882,6.91714512503583,3.527622528696931
2017-06-14 20:00:19.770,10.451288179152757,7.612004908416449,1.0968768488711318,0.6819190908623726,1.9219565516338246,3.3316971937948123,13.386467813273752,3.1735276103892147,4.020401332593269,5.746200508049167,1.484191580318873,0.27805735043784297,3.0215977866847283,7.330783047238565,3.3163343845174094
2017-06-14 21:00:19.775,9.693538614502303,6.577822806908121,1.7535267788815898,1.1564448431897416,1.4829307166568457,3.089918410472603,11.235311735719673,2.597321969349978,5.567179408013606,2.776718411859999,1.056352859135621,0.1800162421978865,2.1016971607855517,3.977158323357689,2.919612256276687
2017-06-14 22:00:19.780,6.886251438449925,3.3060007367695765,1.0850621726392462,0.9634036437762737,4.790582289596317,2.7644561536439842,7.967366169581304,1.6559603713338589,4.497516377885544,1.7121322533676484,0.2146375215153909,0.4672702772168273,1.4483557959887814,2.014778706697657,4.182659111036192
2017-06-14 23:00:19.785,8.135667360077194,4.186850019912008,1.7129721894855445,0.8975310666880068,1.4789429526050075,2.3923432838680516,4.690375802120077,1.8392397718305316,2.3278938592863976,2.2760646771446367,0.30821985987343853,0.8434358285460999,0.9860037062300302,2.2717635249364667,3.4132751077113883
2017-06-15 00:00:19.790,8.518915923173173,5.009562227283974,1.3775444879019987,1.1180749244727073,1.741776277534823,2.647067064421569,5.520530979987169,0.8981450192847887,1.9578585328437954,1.7627372531608896,0.36320528634678645,0.45567015803210476,0.5791814049477849,1.1607583668418018,1.657740723233123
2017-06-15 01:00:19.795,5.766804784334194,4.255190240294549,1.8559294458105864,0.7642731774547851,1.1548236897320745,3.189667042345851,5.570323977993181,1.3689419077311118,1.766730937305673,0.9698846043283698,0.4446518436921937,0.3017499113693653,0.957063818431176,1.0151946352741863,2.7486697689785364
2017-06-15 02:00:19.800,7.539232012242756,3.6984294082490305,1.18881340034176,1.0093303500263207,1.0242577380852376,3.0732815597987955,4.654188849320246,0.937582495963209,2.1117646993631074,1.378716427214546,0.3884198081165884,0.30430015144038974,0.5093652487069242,1.2082125656676088,1.9706423561084285
2017-06-15 03:00:19.805,6.52093289359911,4.69022116543792,1.034782414593256,1.2725798858652848,1.331632194180114,3.1069252585467546,2.8887556380564465,0.7306730296325703,1.9468642301977546,0.724215201793785,0.5739115830622131,0.3294533984534376,0.5744238260716442,0.6870682542931703,3.006080941167531
2017-06-15 04:00:19.810,7.312123816443119,4.623421546459898,1.7181289493056433,1.3161565167343459,1.2955164019796275,2.798159273204812,3.232424487184389,1.0559545173660196,1.594668046019227,0.45009719602613274,0.24064483804334896,0.282857964209968,0.44838240495033665,0.6470303119088427,1.403722265018105
2017-06-15 05:00:19.815,6.066099091152212,3.928805506134333,1.25632400307115,1.3073200647297245,1.3516749058888267,1.8028826032637133,3.652136085938914,1.374131678377785,2.0129442204757444,0.5420537218047347,0.31839766754721216,0.2111571090420795,0.5498315416436895,0.6620719659142438,2.196631118085958
2017-06-15 06:00:19.820,4.8219774612616595,5.561160021481127,3.7089508673512026,2.1515293802741122,1.0969545189763332,3.5355274340144627,4.393302627670028,1.1310209997751455,2.6074321397625155,1.3686858198882603,0.3687169720023087,0.2500035407320958,0.5139546908008417,1.4178458124743096,4.785762530973814
