Hora,P_kW,Q_kvar,Vmin_pu,Vmax_pu
2219,1124.0867102619166,199.97132764227857,0.9953903899655189,1.0210172570772402
2220,1123.0174094910728,199.4719724669119,0.9953936338316903,1.0210309274701659
2221,1122.9866432542456,199.44214821865273,0.9953937757937847,1.0210291817603832
2222,1122.9905532785867,199.30918237310684,0.9953982605537575,1.0210387994287464
2223,1118.9657585187738,197.7575517082222,0.9954125527657809,1.021064259252853
2224,1116.4621405195771,196.8817018244148,0.9954293614521037,1.0210733755123735
2225,1112.3013716896146,195.49367205001494,0.9954494511368117,1.0211028502530632
2226,1111.1618740696008,195.051938559135,0.9954509406439381,1.0211093909584896
2227,1109.2751087792697,194.37121983770928,0.9954656883440048,1.0211137678796307
2228,1108.9680800895728,194.1284457038563,0.9954623639408575,1.021123427448897
2229,1107.0548750330156,193.43134537930248,0.9954721241326757,1.021134082626151
2230,1106.052503290585,192.96463605874916,0.9954759134102923,1.0211455095905069
2231,1105.8609260855524,192.89456194928974,0.9954768719966479,1.0211468896913978
2232,1106.0371816847482,192.98672999591858,0.9954756051507087,1.021145424888234
2233,1106.3364189953827,193.11316536155138,0.9954760703540306,1.0211429265286494
2234,1105.8911862776936,192.89812372127804,0.9954771216480409,1.0211465465744982
2235,1105.833593136292,192.8954048034203,0.9954787790614097,1.0211458394589645
2236,1106.6371565772229,193.23229066566208,0.9954757283671493,1.021140879016117
2237,1107.8189225333551,193.71139933257538,0.9954698721167181,1.0211290636278243
2238,1112.8958913309611,195.7792443426404,0.9954440919830446,1.0210924342688872
2239,1118.728794559957,197.9363090326481,0.9954132244301208,1.0210579183305566
2240,1124.0621287572014,199.66683099522965,0.9953876304088708,1.021029118457004
